"Ploidy_leveltriploid","Ploidy_levelunknown","geneticSexIDmale","geneticSexIDunknown","Cos.aspect","Elevation","delta_t","n_S","n_R","prefix_this","minsize","maxsize","n_iterations","n_S_lag_factor","n_S_scale_factor","SWE.mean","PPT.mean","size_mean_initial","size_sd_initial","n_A_initial","n_S_initial","n_R_initial","size_mean_final_average","n_A_final_average","n_S_final_average","n_R_final_average","longevity_90_final_average","basal_area_density_final_average","index","site_code","replicate_climate_resample","replicate_data_resample","Latitude","Longitude","X.UTM","Y.UTM","Basal.area.density","DBH.mean","Ploidy_level","geneticSexID"
"0","0","0","0",0.368448672652026,2800.15103019093,2.5,0,0,"rmbl_BJSRB01_3_10",4,60,500,0.2,1,57.0503544826332,75.5900818873301,12.3,6.9846423010877,0.109159768924482,0,0,49.8283695421294,2.58046249377759e-54,0,0,47,5.027620555537e-55,51,"BJSRB01","3","10",38.913339,-107.03855,323255.304685255,4309135.2883889,0.00831152263374486,13.1272727272727,"diploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_1_1",4,60,500,0.2,1,53.1346077032421,74.5690561661415,13.5,5.09095057703154,0.43663907569793,0,0,49.439730441284,4.05214072698096e-35,0,0,44,7.77002533333717e-36,52,"BJSRC01","1","1",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_1_2",4,60,500,0.2,1,53.1346077032421,74.5690561661415,13.5,5.09095057703154,0.43663907569793,0,0,49.3915696558453,2.2670505367263e-35,0,0,30,4.34013397697254e-36,52,"BJSRC01","1","2",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_1_3",4,60,500,0.2,1,53.1346077032421,74.5690561661415,13.5,5.09095057703154,0.43663907569793,0,0,49.4105386076313,1.204970624736e-29,0,0,78,2.30634407679465e-30,52,"BJSRC01","1","3",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_1_4",4,60,500,0.2,1,53.1346077032421,74.5690561661415,13.5,5.09095057703154,0.43663907569793,0,0,49.1742924349024,2.26596553071198e-26,0,0,37,4.29424984976717e-27,52,"BJSRC01","1","4",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,4.08560161601512e-07,0,"rmbl_BJSRC01_1_5",4,60,500,0.2,1,53.1346077032421,74.5690561661415,13.5,5.09095057703154,0.43663907569793,0,0,40.742188040237,3.09271144535929e-05,0.000569658264510712,1.87775512442013e-06,46,2.75430162359858e-07,52,"BJSRC01","1","5",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_1_6",4,60,500,0.2,1,53.1346077032421,74.5690561661415,13.5,5.09095057703154,0.43663907569793,0,0,49.4679035664155,1.85007870495417e-40,0,0,38,3.55616206482219e-41,52,"BJSRC01","1","6",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_1_7",4,60,500,0.2,1,53.1346077032421,74.5690561661415,13.5,5.09095057703154,0.43663907569793,0,0,49.1364775297827,3.01005031963367e-27,0,0,41,5.69660042852118e-28,52,"BJSRC01","1","7",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_1_8",4,60,500,0.2,1,53.1346077032421,74.5690561661415,13.5,5.09095057703154,0.43663907569793,0,0,49.3528322799596,5.76995449309351e-30,0,0,48,1.10179771100082e-30,52,"BJSRC01","1","8",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_1_9",4,60,500,0.2,1,53.1346077032421,74.5690561661415,13.5,5.09095057703154,0.43663907569793,0,0,49.2637304641934,6.80258354121388e-30,0,0,39,1.29556906619877e-30,52,"BJSRC01","1","9",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_1_10",4,60,500,0.2,1,53.1346077032421,74.5690561661415,13.5,5.09095057703154,0.43663907569793,0,0,49.609674483943,3.51990930897946e-38,0,0,48,6.79689327095198e-39,52,"BJSRC01","1","10",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_2_1",4,60,500,0.2,1,50.1066458391467,75.1047153855046,13.5,5.09095057703154,0.43663907569793,0,0,49.4518726083168,5.76081411560113e-35,0,0,33,1.10458319179872e-35,53,"BJSRC01","2","1",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_2_2",4,60,500,0.2,1,50.1066458391467,75.1047153855046,13.5,5.09095057703154,0.43663907569793,0,0,49.3820757701361,4.63265345420173e-36,0,0,26,8.87326303033292e-37,53,"BJSRC01","2","2",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_2_3",4,60,500,0.2,1,50.1066458391467,75.1047153855046,13.5,5.09095057703154,0.43663907569793,0,0,49.389096956755,2.04134107152972e-30,0,0,79,3.9084833640962e-31,53,"BJSRC01","2","3",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_2_4",4,60,500,0.2,1,50.1066458391467,75.1047153855046,13.5,5.09095057703154,0.43663907569793,0,0,49.1654683231212,6.57459748880631e-27,0,0,28,1.2469386583775e-27,53,"BJSRC01","2","4",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,7.84449787447466e-24,0,"rmbl_BJSRC01_2_5",4,60,500,0.2,1,50.1066458391467,75.1047153855046,13.5,5.09095057703154,0.43663907569793,0,0,40.5874271151485,6.08890933068762e-05,4.70263961677952e-06,6.45590049049571e-09,44,2.44090636097515e-06,53,"BJSRC01","2","5",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_2_6",4,60,500,0.2,1,50.1066458391467,75.1047153855046,13.5,5.09095057703154,0.43663907569793,0,0,49.4910509588449,1.98283540108745e-40,0,0,25,3.81079775460549e-41,53,"BJSRC01","2","6",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_2_7",4,60,500,0.2,1,50.1066458391467,75.1047153855046,13.5,5.09095057703154,0.43663907569793,0,0,49.1387853948844,3.11609203991712e-27,0,0,29,5.90090919509528e-28,53,"BJSRC01","2","7",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_2_8",4,60,500,0.2,1,50.1066458391467,75.1047153855046,13.5,5.09095057703154,0.43663907569793,0,0,49.3579998049002,2.00158935555674e-30,0,0,52,3.82252530128597e-31,53,"BJSRC01","2","8",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_2_9",4,60,500,0.2,1,50.1066458391467,75.1047153855046,13.5,5.09095057703154,0.43663907569793,0,0,49.2927255252172,6.3285439016266e-30,0,0,32,1.20484490970689e-30,53,"BJSRC01","2","9",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_2_10",4,60,500,0.2,1,50.1066458391467,75.1047153855046,13.5,5.09095057703154,0.43663907569793,0,0,49.618550276122,1.97786701793816e-38,0,0,52,3.81881292541044e-39,53,"BJSRC01","2","10",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_3_1",4,60,500,0.2,1,50.9473112099391,75.1510863537356,13.5,5.09095057703154,0.43663907569793,0,0,49.4424611261989,1.47656315986724e-34,0,0,30,2.83317878028346e-35,54,"BJSRC01","3","1",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_3_2",4,60,500,0.2,1,50.9473112099391,75.1510863537356,13.5,5.09095057703154,0.43663907569793,0,0,49.3978977013704,1.10699023251454e-34,0,0,22,2.11677973085865e-35,54,"BJSRC01","3","2",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_3_3",4,60,500,0.2,1,50.9473112099391,75.1510863537356,13.5,5.09095057703154,0.43663907569793,0,0,49.4292458635479,7.87161234346793e-30,0,0,78,1.50207053496469e-30,54,"BJSRC01","3","3",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_3_4",4,60,500,0.2,1,50.9473112099391,75.1510863537356,13.5,5.09095057703154,0.43663907569793,0,0,49.1756833372225,1.44420524879837e-25,0,0,25,2.73167669252251e-26,54,"BJSRC01","3","4",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,3.0162342638924e-09,0,"rmbl_BJSRC01_3_5",4,60,500,0.2,1,50.9473112099391,75.1510863537356,13.5,5.09095057703154,0.43663907569793,0,0,48.0592518094746,3.74636769266814e-23,0.00104440951693833,1.79243952700682e-31,41,6.85923237343612e-24,54,"BJSRC01","3","5",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_3_6",4,60,500,0.2,1,50.9473112099391,75.1510863537356,13.5,5.09095057703154,0.43663907569793,0,0,49.4641988005836,2.8830837575771e-40,0,0,23,5.55905207467593e-41,54,"BJSRC01","3","6",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_3_7",4,60,500,0.2,1,50.9473112099391,75.1510863537356,13.5,5.09095057703154,0.43663907569793,0,0,49.1282293181827,2.78779609657209e-26,0,0,25,5.27197485529024e-27,54,"BJSRC01","3","7",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_3_8",4,60,500,0.2,1,50.9473112099391,75.1510863537356,13.5,5.09095057703154,0.43663907569793,0,0,49.3652445447899,2.54211621391741e-30,0,0,54,4.85150936557477e-31,54,"BJSRC01","3","8",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_3_9",4,60,500,0.2,1,50.9473112099391,75.1510863537356,13.5,5.09095057703154,0.43663907569793,0,0,49.2698111408146,7.91673296546512e-31,0,0,27,1.51186626621794e-31,54,"BJSRC01","3","9",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","0","0",0.999315319882566,2819.34677641356,2.5,0,0,"rmbl_BJSRC01_3_10",4,60,500,0.2,1,50.9473112099391,75.1510863537356,13.5,5.09095057703154,0.43663907569793,0,0,49.6135175432279,7.36342146631726e-39,0,0,51,1.42307245765718e-39,54,"BJSRC01","3","10",38.9120104,-107.03829,323274.552639293,4308987.33052322,0.0218487244897959,12.36,"triploid","female"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.0749922826616769,0.1053300871501,"rmbl_BRDPJ_1_1",4,60,500,0.2,1,150.930300459851,81.8198154714423,25.5,6.9846423010877,0.132573880126527,0,0,13.7197227145162,0.36766493213641,0.0720984322896231,0.0122132657642195,47,0.00695586360073158,55,"BRDPJ","1","1",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.0817053666706863,0.04482435384519,"rmbl_BRDPJ_1_2",4,60,500,0.2,1,150.930300459851,81.8198154714423,25.5,6.9846423010877,0.132573880126527,0,0,12.4242228810787,0.331674939944864,0.130095561780537,0.0112578385668525,55,0.00557639722070837,55,"BRDPJ","1","2",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.00805836382518025,0.00291601169917816,"rmbl_BRDPJ_1_3",4,60,500,0.2,1,150.930300459851,81.8198154714423,25.5,6.9846423010877,0.132573880126527,0,0,11.2562413289663,0.0492053835513514,0.0393117354903034,0.00280127171216791,20,0.000616711672666267,55,"BRDPJ","1","3",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.120189643676159,0.00297425846204131,"rmbl_BRDPJ_1_4",4,60,500,0.2,1,150.930300459851,81.8198154714423,25.5,6.9846423010877,0.132573880126527,0,0,12.3880951915891,0.0510601668931377,0.121667174137355,0.00319032696011912,22,0.000856387768595916,55,"BRDPJ","1","4",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.000398134806712967,0.000451709849776089,"rmbl_BRDPJ_1_5",4,60,500,0.2,1,150.930300459851,81.8198154714423,25.5,6.9846423010877,0.132573880126527,0,0,12.8088853875563,0.00806644114857222,0.00840710769943687,0.000673489763590044,11,6.81038378388655e-05,55,"BRDPJ","1","5",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.126681625441129,0.0650431305318266,"rmbl_BRDPJ_1_6",4,60,500,0.2,1,150.930300459851,81.8198154714423,25.5,6.9846423010877,0.132573880126527,0.21260155913758,0.025847063912883,12.0745282172788,0.505230889531074,0.133716933711733,0.012607768924971,79,0.00782657271115348,55,"BRDPJ","1","6",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.000481431049669524,0,"rmbl_BRDPJ_1_7",4,60,500,0.2,1,150.930300459851,81.8198154714423,25.5,6.9846423010877,0.132573880126527,0,0,21.1380203465557,0.00480231187933905,0.0136185052979588,0.000257812933154719,24,9.69784849791525e-05,55,"BRDPJ","1","7",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.000876589622782359,4.97350776774207e-05,"rmbl_BRDPJ_1_8",4,60,500,0.2,1,150.930300459851,81.8198154714423,25.5,6.9846423010877,0.132573880126527,0,0,11.0159052900326,0.0133299624616616,0.0354718526048038,0.000947294370210147,22,0.000163966120501383,55,"BRDPJ","1","8",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.191976822731509,0.0712705961995379,"rmbl_BRDPJ_1_9",4,60,500,0.2,1,150.930300459851,81.8198154714423,25.5,6.9846423010877,0.132573880126527,0.305148939259652,0.0280828287625352,11.4986504109597,0.349190132915927,0.15405887425435,0.0152147954949841,43,0.00479454566635266,55,"BRDPJ","1","9",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.056224343735731,0,"rmbl_BRDPJ_1_10",4,60,500,0.2,1,150.930300459851,81.8198154714423,25.5,6.9846423010877,0.132573880126527,0,0,12.6219499115364,0.0729403897545273,0.138086818779451,0.0041138087607967,33,0.00122317030050193,55,"BRDPJ","1","10",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.102870922778566,0,"rmbl_BRDPJ_2_1",4,60,500,0.2,1,148.883814939679,79.8740449523434,25.5,6.9846423010877,0.132573880126527,0.116681665315243,0.136841065248591,11.7073616024645,0.275982210817377,0.0821922248993926,0.0107924214461411,35,0.00391281369394954,56,"BRDPJ","2","1",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.15443148594924,0,"rmbl_BRDPJ_2_2",4,60,500,0.2,1,148.883814939679,79.8740449523434,25.5,6.9846423010877,0.132573880126527,0,0,11.7749597513706,0.253323491497665,0.128348154911094,0.0101016843120426,36,0.00369278470707418,56,"BRDPJ","2","2",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.127001592546498,0,"rmbl_BRDPJ_2_3",4,60,500,0.2,1,148.883814939679,79.8740449523434,25.5,6.9846423010877,0.132573880126527,0,0,12.9369264891262,0.0370608813251022,0.0375280229459744,0.0023727821895702,33,0.000480871367810549,56,"BRDPJ","2","3",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.155949953702665,0,"rmbl_BRDPJ_2_4",4,60,500,0.2,1,148.883814939679,79.8740449523434,25.5,6.9846423010877,0.132573880126527,0.0895846867378892,0.00222819036330728,11.3040669538204,0.0581368579315775,0.137659103508451,0.00373789170484186,34,0.000740128494392283,56,"BRDPJ","2","4",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.044330468929412,0,"rmbl_BRDPJ_2_5",4,60,500,0.2,1,148.883814939679,79.8740449523434,25.5,6.9846423010877,0.132573880126527,0,0,16.7593458914635,0.00593149988031329,0.00925895607587628,0.000488576496467001,28,5.70302092983852e-05,56,"BRDPJ","2","5",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.128618642275851,0,"rmbl_BRDPJ_2_6",4,60,500,0.2,1,148.883814939679,79.8740449523434,25.5,6.9846423010877,0.132573880126527,0.169601289215616,0.0829417410416734,11.2794731314375,0.347260319534059,0.146581086121007,0.0122188521343042,35,0.00454662503797506,56,"BRDPJ","2","6",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.0534582799706675,0,"rmbl_BRDPJ_2_7",4,60,500,0.2,1,148.883814939679,79.8740449523434,25.5,6.9846423010877,0.132573880126527,0,0,20.5526548582364,0.00460360759441451,0.0175823095934988,0.000236879207313808,34,0.00010585496173237,56,"BRDPJ","2","7",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.0902078355712307,0,"rmbl_BRDPJ_2_8",4,60,500,0.2,1,148.883814939679,79.8740449523434,25.5,6.9846423010877,0.132573880126527,0,0,11.5225413906482,0.0128690894981683,0.0387611819142163,0.000963030347045656,31,0.000146301993085639,56,"BRDPJ","2","8",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.084953815997844,0,"rmbl_BRDPJ_2_9",4,60,500,0.2,1,148.883814939679,79.8740449523434,25.5,6.9846423010877,0.132573880126527,0.295168197497552,0.0924011010701546,11.1092953939998,0.307925582014672,0.164038816416644,0.0140235392898814,36,0.00396780354780774,56,"BRDPJ","2","9",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.173509920705211,0,"rmbl_BRDPJ_2_10",4,60,500,0.2,1,148.883814939679,79.8740449523434,25.5,6.9846423010877,0.132573880126527,0,0,12.0201409341519,0.0829407216668655,0.162937164646326,0.00508727978212395,34,0.00130038095324699,56,"BRDPJ","2","10",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
"1","0","1","0",-0.935455519650152,3106.24389004336,2.5,0.0774113071179241,0.0125092888578966,"rmbl_BRDPJ_3_1",4,60,500,0.2,1,148.913161577901,80.8450323763888,25.5,6.9846423010877,0.132573880126527,0.168628433340592,0.0206354427053681,13.6986123421329,0.427111004752406,0.0817494661464205,0.0114705829704633,63,0.00865999451045347,57,"BRDPJ","3","1",38.9426091,-107.00286,326421.322670874,4312315.21930591,0.0211786892361111,20.7727272727273,"triploid","male"
