"site_code","year","tag","date","field_team","unhealthy","cow","n_small_trees","n_medium_trees","n_small_dead","n_medium_dead","n_dead_down","n_standing_dead","site_notes","n_aspen_trees_surveyed","n_tree_species","plot_radius_m","plot_area_m2","n_adult_dead","n_adult_damaged","n_standing","n_fallen","n_standing_dead_full_survey","n_alive","dbh_center_live","dbh_mean_live","basal_area_density_live","plot_area_m2_derived","n_standing_in_previous_survey","n_still_standing_in_current_year","n","FRACTION_STANDING_AFTER_NUM_YEARS","pfailure","expected_fallen_dead","n_adult_dead_w_background_mortality_estimate","n_adult_dead_or_damaged","n_adult_dead_per_m2","n_adult_damaged_per_m2","n_adult_dead_or_damaged_per_m2","n_standing_dead_per_m2","n_adult_dead_w_background_mortality_estimate_per_m2","frac_adult_dead","frac_adult_damaged","frac_adult_dead_or_damaged","frac_standing_dead","frac_adult_dead_w_background_mortality_estimate","frac_adult_dead_per_m2","frac_adult_damaged_per_m2","frac_adult_dead_or_damaged_per_m2","frac_standing_dead_per_m2","frac_adult_dead_w_background_mortality_estimate_per_m2"
"UTDPY",2020,452,2020-08-13,"Gavin and Erin",1,0,7,7,1,1,8,4,"Leafhoppers",11,1,3.4,36.316811075498,6,0,10,1,4,6,19.2,11.1833333333333,0.00808347750865052,36.316811075498,11,10,2,0.909090909090909,0.0465361826677765,0.290747794353651,6,6,0.165212743694009,0,0.165212743694009,0.110141829129339,0.165212743694009,0.545454545454545,0,0.545454545454545,4,0.545454545454545,0.015019340335819,0,0.015019340335819,0.110141829129339,0.015019340335819
"UTDPY",2023,452,2023-06-29,"EC, CP",1,1,23,3,4,1,9,5,NA,11,1,3.4,36.316811075498,6,0,11,0,5,6,19.5,11.9444444444444,0.0134118512110727,36.316811075498,10,11,3,1,0,0.393842743842752,6,6,0.165212743694009,0,0.165212743694009,0.137677286411674,0.165212743694009,0.545454545454545,0,0.545454545454545,5,0.545454545454545,0.015019340335819,0,0.015019340335819,0.137677286411674,0.015019340335819
"UTEW",2018,161,2018-07-02,NA,NA,NA,7,3,NA,NA,NA,0,NA,11,1,8.8,243.284935093994,0,0,11,0,0,11,7.6,18.4454545454545,0.00705306043388429,243.284935093994,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UTEW",2023,161,2023-07-17,"VM, MB",0,0,7,4,1,0,0,2,"some trees have fungal striping",1,1,NA,NA,2,NA,1,0,0,1,8.8,NA,NA,243.284935093994,11,11,5,NA,NA,0.712523921671231,2.71252392167123,NA,0.00822081317623426,NA,NA,0.00822081317623426,0.0111495761980627,0.181818181818182,NA,NA,0.181818181818182,0.246593083788294,0.000747346652384933,NA,NA,0.000747346652384933,0.00101359783618752
"UUME",2018,254,2018-07-10,NA,NA,NA,1,0,NA,NA,NA,1,NA,11,1,6,113.097335529233,2,0,11,0,1,10,17.8,13.1555555555556,0.00499622222222222,113.097335529233,NA,NA,NA,NA,NA,NA,2,2,0.0176838825657662,0,0.0176838825657662,0.00884194128288308,0.0176838825657662,0.181818181818182,0,0.181818181818182,1,0.181818181818182,0.00160762568779692,0,0.00160762568779692,0.00884194128288308,0.00160762568779692
"UUME",2023,254,2023-07-12,"EC AB MW",0,0,0,0,0,0,2,2,"between trail switchbacks",1,1,NA,NA,2,NA,1,0,0,1,19.3,NA,NA,113.097335529233,11,11,5,NA,NA,0.712523921671231,2.71252392167123,NA,0.0176838825657662,NA,NA,0.0176838825657662,0.0239839772438328,0.181818181818182,NA,NA,0.181818181818182,0.246593083788294,0.00160762568779692,NA,NA,0.00160762568779692,0.00218036156762116
"UZBM",2018,66,2018-06-26,NA,NA,NA,1,1,NA,NA,NA,1,NA,11,1,5.8,105.683176866761,1,2,11,0,1,10,23.5,20.32,0.0133865041617122,105.683176866761,NA,NA,NA,NA,NA,NA,1,3,0.00946224394125418,0.0189244878825084,0.0283867318237625,0.00946224394125418,0.00946224394125418,0.0909090909090909,0.181818181818182,0.272727272727273,1,0.0909090909090909,0.000860203994659471,0.00172040798931894,0.00258061198397841,0.00946224394125418,0.000860203994659471
"UZBM",2020,66,2020-08-25,"Ben and Courtenay",0,0,1,0,0,0,12,1,NA,11,1,5.8,105.683176866761,1,2,11,0,1,10,23.4,20.88,0.013978953626635,105.683176866761,11,11,2,1,0,0.290747794353651,1,3,0.00946224394125418,0.0189244878825084,0.0283867318237625,0.00946224394125418,0.00946224394125418,0.0909090909090909,0.181818181818182,0.272727272727273,1,0.0909090909090909,0.000860203994659471,0.00172040798931894,0.00258061198397841,0.00946224394125418,0.000860203994659471
"VASW",2018,136,2018-07-01,NA,NA,NA,1,0,NA,NA,NA,2,NA,11,1,5.1,81.7128249198705,2,0,11,0,2,9,26.8,23.1555555555556,0.0205237985390235,81.7128249198705,NA,NA,NA,NA,NA,NA,2,2,0.0244759620287421,0,0.0244759620287421,0.0244759620287421,0.0244759620287421,0.181818181818182,0,0.181818181818182,2,0.181818181818182,0.00222508745715837,0,0.00222508745715837,0.0244759620287421,0.00222508745715837
"VASW",2023,136,2023-07-11,"HL VM",0,0,1,0,0,0,1,1,NA,1,1,NA,NA,1,NA,1,0,0,1,27.5,NA,NA,81.7128249198705,11,11,5,NA,NA,0.712523921671231,1.71252392167123,NA,0.012237981014371,NA,NA,0.012237981014371,0.0209578352400688,0.0909090909090909,NA,NA,0.0909090909090909,0.155683992879203,0.00111254372857919,NA,NA,0.00111254372857919,0.00190525774909716
"VBEZ",2018,190,2018-07-03,NA,NA,NA,1,0,NA,NA,NA,0,NA,11,1,9.5,283.528736986479,0,0,11,0,0,11,29.3,23.7545454545455,0.007813108033241,283.528736986479,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VBEZ",2023,190,2023-07-18,"HL, VM",0,0,6,0,0,1,0,1,NA,1,1,NA,NA,1,NA,1,0,0,1,31.1,NA,NA,283.528736986479,11,11,5,NA,NA,0.712523921671231,1.71252392167123,NA,0.00352697934829685,NA,NA,0.00352697934829685,0.00604003650519877,0.0909090909090909,NA,NA,0.0909090909090909,0.155683992879203,0.000320634486208805,NA,NA,0.000320634486208805,0.000549094227745342
"VBHJU",2018,435,2018-07-25,NA,0,0,3,0,NA,NA,NA,0,NA,2,1,4.1,52.8101725068444,0,1,2,0,0,2,17.5,14.55,0.00262230814991077,52.8101725068444,NA,NA,NA,NA,NA,NA,0,1,0,0.0189357457575128,0.0189357457575128,0,0,0,0.5,0.5,0,0,0,0.00946787287875642,0.00946787287875642,0,0
"VBHJU",2020,435,2020-07-27,"Gavin + Aidan",1,1,7,0,0,0,1,0,NA,2,1,5,78.5398163397448,0,1,2,0,0,2,15.6,13.6,0.00151168,78.5398163397448,2,2,2,1,0,0.0528632353370275,0,1,0,0.0127323954473516,0.0127323954473516,0,0,0,0.5,0.5,0,0,0,0.00636619772367581,0.00636619772367581,0,0
"VBHJU",2023,435,2023-07-05,"EC, VM, MB",1,1,8,0,1,0,1,0,"oozing wounds, evidence or borers, bark flaking off, lots of dead branches",2,1,5,78.5398163397448,0,1,2,0,0,2,16.2,14.8,0.001768,78.5398163397448,2,2,3,1,0,0.0787685487685503,0,1,0,0.0127323954473516,0.0127323954473516,0,0,0,0.5,0.5,0,0,0,0.00636619772367581,0.00636619772367581,0,0
"VCPBD",2018,297,2018-07-13,NA,NA,NA,0,0,NA,NA,NA,0,NA,11,1,4,50.2654824574367,1,3,11,0,0,11,18.9,17.95,0.0203645625,50.2654824574367,NA,NA,NA,NA,NA,NA,1,4,0.0198943678864869,0.0596831036594608,0.0795774715459477,0,0.0198943678864869,0.0909090909090909,0.272727272727273,0.363636363636364,0,0.0909090909090909,0.00180857889877154,0.00542573669631461,0.00723431559508615,0,0.00180857889877154
"VCPBD",2020,297,2020-08-11,"Gavin and Erin",0,0,0,0,0,0,3,0,"Leafhoppers!",11,1,4.1,52.8101725068444,1,5,11,0,0,11,19,17.8363636363636,0.0211851279000595,52.8101725068444,11,11,2,1,0,0.290747794353651,1,6,0.0189357457575128,0.0946787287875642,0.113614474545077,0,0.0189357457575128,0.0909090909090909,0.454545454545455,0.545454545454545,0,0.0909090909090909,0.00172143143250117,0.00860715716250583,0.010328588595007,0,0.00172143143250117
"VCPBD",2023,297,2023-08-17,"BB, CR",0,0,1,0,0,0,3,1,NA,11,1,4.1,52.8101725068444,1,3,11,0,0,11,19.6,18.0545454545455,0.021723259964307,52.8101725068444,11,11,3,1,0,0.433227018227027,1,4,0.0189357457575128,0.0568072372725385,0.0757429830300513,0.0189357457575128,0.0189357457575128,0.0909090909090909,0.272727272727273,0.363636363636364,1,0.0909090909090909,0.00172143143250117,0.0051642942975035,0.00688572573000467,0.0189357457575128,0.00172143143250117
"VGYN",2018,90,2018-06-27,NA,NA,NA,3,0,NA,NA,NA,2,NA,11,1,5.3,88.2473376393373,2,1,11,0,2,9,31.5,24.1111111111111,0.0205552153791385,88.2473376393373,NA,NA,NA,NA,NA,NA,2,3,0.0226635732419929,0.0113317866209965,0.0339953598629894,0.0226635732419929,0.0226635732419929,0.181818181818182,0.0909090909090909,0.272727272727273,2,0.181818181818182,0.00206032484018118,0.00103016242009059,0.00309048726027176,0.0226635732419929,0.00206032484018118
"VGYN",2023,90,2023-07-14,"MB, HL",0,0,21,0,2,0,2,1,"none",1,1,NA,NA,1,NA,1,0,0,1,32.1,NA,NA,88.2473376393373,11,11,5,NA,NA,0.712523921671231,1.71252392167123,NA,0.0113317866209965,NA,NA,0.0113317866209965,0.0194059556637305,0.0909090909090909,NA,NA,0.0909090909090909,0.155683992879203,0.00103016242009059,NA,NA,0.00103016242009059,0.00176417778761186
"VHZF",2018,16,2018-06-23,NA,NA,NA,7,6,NA,NA,NA,0,NA,11,1,9.9,307.907495978336,0,0,11,0,0,11,30.8,28.8272727272727,0.00943931231506989,307.907495978336,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VHZF",2023,16,2023-06-28,"EC CP",0,0,13,6,2,0,3,0,"lots of regen!",1,1,NA,NA,0,NA,1,0,0,1,32.3,NA,NA,307.907495978336,11,11,5,NA,NA,0.712523921671231,0.712523921671231,NA,0,NA,NA,0,0.00231408436292621,0,NA,NA,0,0.0647749019701119,0,NA,NA,0,0.000210371305720565
"VIXK",2018,243,2018-07-08,NA,0,0,1,0,NA,NA,NA,0,NA,11,1,5.8,105.683176866761,0,0,11,0,0,11,28.8,24.1545454545455,0.0193463436385256,105.683176866761,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VIXK",2023,243,2023-07-10,"HL, VM",0,0,0,0,0,0,4,1,NA,1,1,NA,NA,1,NA,1,0,0,1,30.3,NA,NA,105.683176866761,11,11,5,NA,NA,0.712523921671231,1.71252392167123,NA,0.00946224394125418,NA,NA,0.00946224394125418,0.0162043191020865,0.0909090909090909,NA,NA,0.0909090909090909,0.155683992879203,0.000860203994659471,NA,NA,0.000860203994659471,0.0014731199183715
"VNMA",2018,123,2018-06-29,NA,NA,NA,0,0,NA,NA,NA,3,NA,11,1,5.2,84.948665353068,3,0,11,0,3,8,29.2,29.4,0.0259252958579882,84.948665353068,NA,NA,NA,NA,NA,NA,3,3,0.0353154459523436,0,0.0353154459523436,0.0353154459523436,0.0353154459523436,0.272727272727273,0,0.272727272727273,3,0.272727272727273,0.00321049508657669,0,0.00321049508657669,0.0353154459523436,0.00321049508657669
"VNMA",2023,123,2023-07-11,"HL VM",0,0,0,0,0,0,0,3,NA,1,1,NA,NA,3,NA,1,0,0,1,30.4,NA,NA,84.948665353068,11,11,5,NA,NA,0.712523921671231,3.71252392167123,NA,0.0353154459523436,NA,NA,0.0353154459523436,0.0437031459675211,0.272727272727273,NA,NA,0.272727272727273,0.337502174697385,0.00321049508657669,NA,NA,0.00321049508657669,0.00397301326977464
"VOVY",2018,238,2018-07-08,NA,0,0,0,0,NA,NA,NA,1,NA,11,1,5.3,88.2473376393373,1,1,11,0,1,10,24.2,26.01,0.0255911356354575,88.2473376393373,NA,NA,NA,NA,NA,NA,1,2,0.0113317866209965,0.0113317866209965,0.0226635732419929,0.0113317866209965,0.0113317866209965,0.0909090909090909,0.0909090909090909,0.181818181818182,1,0.0909090909090909,0.00103016242009059,0.00103016242009059,0.00206032484018118,0.0113317866209965,0.00103016242009059
"VOVY",2023,238,2023-07-12,"EC AB MW",0,0,1,0,0,0,9,3,NA,1,1,NA,NA,3,NA,1,0,0,1,24.2,NA,NA,88.2473376393373,11,11,5,NA,NA,0.712523921671231,3.71252392167123,NA,0.0339953598629894,NA,NA,0.0339953598629894,0.0420695289057234,0.272727272727273,NA,NA,0.272727272727273,0.337502174697385,0.00309048726027176,NA,NA,0.00309048726027176,0.00382450262779304
"VPBI",2018,44,2018-06-25,NA,NA,NA,3,0,NA,NA,NA,0,NA,11,1,5.8,105.683176866761,0,0,11,0,0,11,26.6,21.5545454545455,0.0157064506539834,105.683176866761,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VRHL",2018,204,2018-07-03,NA,0,1,7,7,NA,NA,NA,0,NA,11,1,8.3,216.424317905801,0,1,11,0,0,11,14.5,12.9454545454545,0.0034277253592684,216.424317905801,NA,NA,NA,NA,NA,NA,0,1,0,0.00462055285504123,0.00462055285504123,0,0,0,0.0909090909090909,0.0909090909090909,0,0,0,0.000420050259549203,0.000420050259549203,0,0
"VRHL",2023,204,2023-07-17,"VM, MB",0,0,7,10,0,4,0,2,"some flaky bark",1,1,NA,NA,2,NA,1,0,0,1,17.7,NA,NA,216.424317905801,11,11,5,NA,NA,0.712523921671231,2.71252392167123,NA,0.00924110571008247,NA,NA,0.00924110571008247,0.0125333601506457,0.181818181818182,NA,NA,0.181818181818182,0.246593083788294,0.000840100519098406,NA,NA,0.000840100519098406,0.00113939637733142
"VRTK",2018,77,2018-06-27,NA,NA,NA,1,0,NA,NA,NA,0,NA,11,1,6.7,141.026094219646,0,0,11,0,0,11,12.9,27.3727272727273,0.0196350412118512,141.026094219646,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VRTK",2023,77,2023-07-14,"MB, HL",0,0,4,0,0,0,5,0,NA,1,1,NA,NA,0,NA,1,0,0,1,13.6,NA,NA,141.026094219646,11,11,5,NA,NA,0.712523921671231,0.712523921671231,NA,0,NA,NA,0,0.00505242611740695,0,NA,NA,0,0.0647749019701119,0,NA,NA,0,0.000459311465218813
"VUDA",2018,121,2018-06-29,NA,NA,NA,6,0,NA,NA,NA,1,NA,11,1,9.4,277.591126871194,1,1,11,0,1,10,8.2,18.52,0.00490597555454957,277.591126871194,NA,NA,NA,NA,NA,NA,1,2,0.00360242062227015,0.00360242062227015,0.0072048412445403,0.00360242062227015,0.00360242062227015,0.0909090909090909,0.0909090909090909,0.181818181818182,1,0.0909090909090909,0.000327492783842741,0.000327492783842741,0.000654985567685482,0.00360242062227015,0.000327492783842741
"VUDA",2023,121,2023-07-11,"HL VM",0,0,5,3,1,0,2,0,"X",1,1,NA,NA,0,NA,1,0,0,1,9.9,NA,NA,277.591126871194,11,11,5,NA,NA,0.712523921671231,0.712523921671231,NA,0,NA,NA,0,0.00256681086928925,0,NA,NA,0,0.0647749019701119,0,NA,NA,0,0.000233346442662659
"WBVQI",2018,500,2018-08-08,NA,0,1,3,2,NA,NA,NA,1,NA,11,1,3.2,32.1699087727595,1,2,11,0,1,10,16.8,17.59,0.04262294921875,32.1699087727595,NA,NA,NA,NA,NA,NA,1,3,0.0310849498226358,0.0621698996452716,0.0932548494679074,0.0310849498226358,0.0310849498226358,0.0909090909090909,0.181818181818182,0.272727272727273,1,0.0909090909090909,0.00282590452933053,0.00565180905866106,0.00847771358799158,0.0310849498226358,0.00282590452933053
"WBVQI",2020,500,2020-07-14,"Gavin, Courtenay, Aiden",1,1,5,1,1,0,4,1,"pink flower vines strangling recruits",11,1,3.3,34.2119439975928,1,2,11,0,1,10,17.2,17.58,0.0395127640036731,34.2119439975928,11,11,2,1,0,0.290747794353651,1,3,0.0292295579599441,0.0584591159198881,0.0876886738798322,0.0292295579599441,0.0292295579599441,0.0909090909090909,0.181818181818182,0.272727272727273,1,0.0909090909090909,0.0026572325418131,0.00531446508362619,0.00797169762543929,0.0292295579599441,0.0026572325418131
"WBVQI",2023,500,2023-06-27,"EC CP",0,0,3,2,1,5,2,0,"No evidence of vines, good canopies. Steep! Thick understory < hard to see dead down",1,1,NA,NA,0,NA,1,0,0,1,18.1,NA,NA,32.1699087727595,11,11,3,NA,NA,0.433227018227027,0.433227018227027,NA,0,NA,NA,0,0.0134668401233973,0,NA,NA,0,0.0393842743842752,0,NA,NA,0,0.00122425819303611
"WCPJH",2018,405,2018-07-23,NA,0,0,44,3,NA,NA,NA,0,"Some igneous outcrops of rocks",11,1,5.9,109.358840271461,0,4,11,0,0,11,17.9,18.5090909090909,0.0109205975294456,109.358840271461,NA,NA,NA,NA,NA,NA,0,4,0,0.0365768326554198,0.0365768326554198,0,0,0,0.363636363636364,0.363636363636364,0,0,0,0.00332516660503816,0.00332516660503816,0,0
"WCPJH",2020,405,2020-07-20,"Gavin, Aidan",1,0,23,9,21,0,5,0,"Igneous outcrops of rock, seed traps wrecked by bear action, saw no rocks (2020)",11,1,5.7,102.070345315132,0,5,11,0,0,11,18.2,18.0818181818182,0.0112519236688212,102.070345315132,11,11,2,1,0,0.290747794353651,0,5,0,0.0489858242819007,0.0489858242819007,0,0,0,0.454545454545455,0.454545454545455,0,0,0,0.00445325675290006,0.00445325675290006,0,0
"WDZG",2018,177,2018-07-02,NA,NA,NA,10,4,NA,NA,NA,1,NA,10,1,5.5,95.0331777710912,1,1,10,0,1,9,27,18.6444444444444,0.0139102809917355,95.0331777710912,NA,NA,NA,NA,NA,NA,1,2,0.0105226408655799,0.0105226408655799,0.0210452817311597,0.0105226408655799,0.0105226408655799,0.1,0.1,0.2,1,0.1,0.00105226408655799,0.00105226408655799,0.00210452817311597,0.0105226408655799,0.00105226408655799
"WDZG",2023,177,2023-07-17,"VM, MB",0,0,4,7,0,0,3,0,"unhappy, sooty bark, oozing, orange fungi, flaky bark",1,1,NA,NA,0,NA,1,0,0,1,29.5,NA,NA,95.0331777710912,10,10,5,NA,NA,0.647749019701119,0.647749019701119,NA,0,NA,NA,0,0.00681603030534629,0,NA,NA,0,0.0588862745182836,0,NA,NA,0,0.000619639118667844
"WJMU",2018,232,2018-07-08,NA,0,0,1,0,NA,NA,NA,2,NA,11,1,5.1,81.7128249198705,2,0,11,0,2,9,32,28.3333333333333,0.0284959630911188,81.7128249198705,NA,NA,NA,NA,NA,NA,2,2,0.0244759620287421,0,0.0244759620287421,0.0244759620287421,0.0244759620287421,0.181818181818182,0,0.181818181818182,2,0.181818181818182,0.00222508745715837,0,0.00222508745715837,0.0244759620287421,0.00222508745715837
"WJMU",2023,232,2023-07-12,"EC AB MW",0,0,15,0,1,1,6,1,NA,1,1,NA,NA,1,NA,1,0,0,1,32.6,NA,NA,81.7128249198705,11,11,5,NA,NA,0.712523921671231,1.71252392167123,NA,0.012237981014371,NA,NA,0.012237981014371,0.0209578352400688,0.0909090909090909,NA,NA,0.0909090909090909,0.155683992879203,0.00111254372857919,NA,NA,0.00111254372857919,0.00190525774909716
"WNBPS",2018,456,2018-07-24,NA,0,0,8,16,NA,NA,NA,1,NA,11,1,4.6,66.47610054996,1,0,11,0,1,10,18.1,10.5,0.00592485822306238,66.47610054996,NA,NA,NA,NA,NA,NA,1,1,0.0150430002922396,0,0.0150430002922396,0.0150430002922396,0.0150430002922396,0.0909090909090909,0,0.0909090909090909,1,0.0909090909090909,0.00136754548111269,0,0.00136754548111269,0.0150430002922396,0.00136754548111269
"WNBPS",2020,456,2020-08-12,"Gavin and Erin",0,1,3,21,0,3,5,1,"Re-nailed tag",11,1,2.7,22.9022104446696,1,1,11,0,1,10,18.5,9.19333333333333,0.0207491083676269,22.9022104446696,11,11,2,1,0,0.290747794353651,1,2,0.043663907569793,0.043663907569793,0.0873278151395859,0.043663907569793,0.043663907569793,0.0909090909090909,0.0909090909090909,0.181818181818182,1,0.0909090909090909,0.00396944614270845,0.00396944614270845,0.0079388922854169,0.043663907569793,0.00396944614270845
"WNBPS",2023,456,2023-06-29,"EC, CP",0,1,8,4,0,2,5,2,NA,11,1,1.9,11.3411494794592,0,0,11,0,0,11,19.3,8.83684210526316,0.0495642659279778,11.3411494794592,11,11,3,1,0,0.433227018227027,0,0,0,0,0,0.176348967414842,0,0,0,0,2,0,0,0,0,0.176348967414842,0
"WPRLZ",2018,406,2018-07-23,NA,0,0,12,1,NA,NA,NA,0,NA,11,1,4.4,60.8212337734984,0,2,11,0,0,11,19.1,12.0727272727273,0.00991611570247934,60.8212337734984,NA,NA,NA,NA,NA,NA,0,2,0,0.032883252704937,0.032883252704937,0,0,0,0.181818181818182,0.181818181818182,0,0,0,0.00298938660953973,0.00298938660953973,0,0
"WPRLZ",2020,406,2020-07-20,"Gavin, Aiden",0,0,5,5,1,4,0,0,"missing flashing, replaced and renailed",11,1,4.3,58.0880481648753,0,4,11,0,0,11,19.5,12.3,0.0107218496484586,58.0880481648753,11,11,2,1,0,0.290747794353651,0,4,0,0.0688609813269423,0.0688609813269423,0,0,0,0.363636363636364,0.363636363636364,0,0,0,0.00626008921154021,0.00626008921154021,0,0
"WPRLZ",2023,406,2023-07-17,"EC, HL",0,0,5,8,0,1,1,0,"lots of animal sign",11,1,4.3,58.0880481648753,1,4,10,1,0,10,20.1,14.5,0.0144654948620876,58.0880481648753,11,10,3,0.909090909090909,0.0312706872849103,0.433227018227027,1,5,0.0172152453317356,0.0688609813269423,0.0860762266586779,0,0.0172152453317356,0.0909090909090909,0.363636363636364,0.454545454545455,0,0.0909090909090909,0.00156502230288505,0.00626008921154021,0.00782511151442526,0,0.00156502230288505
"WSAG",2018,180,2018-07-02,NA,NA,NA,3,4,NA,NA,NA,1,NA,11,1,4.8,72.3822947387088,1,2,11,0,1,10,8.7,23.08,0.0333172743055556,72.3822947387088,NA,NA,NA,NA,NA,NA,1,3,0.0138155332545048,0.0276310665090096,0.0414465997635144,0.0138155332545048,0.0138155332545048,0.0909090909090909,0.181818181818182,0.272727272727273,1,0.0909090909090909,0.00125595756859135,0.00251191513718269,0.00376787270577404,0.0138155332545048,0.00125595756859135
"WSAG",2023,180,2023-07-17,"VM, MB",0,0,4,5,3,2,1,3,"some trees have flaky bark",1,1,NA,NA,3,NA,1,0,0,1,10.3,NA,NA,72.3822947387088,11,11,5,NA,NA,0.712523921671231,3.71252392167123,NA,0.0414465997635144,NA,NA,0.0414465997635144,0.0512904976979935,0.272727272727273,NA,NA,0.272727272727273,0.337502174697385,0.00376787270577404,NA,NA,0.00376787270577404,0.00466277251799941
"WSPFD01",2018,486,2018-07-27,NA,0,1,13,15,NA,NA,NA,0,"West slope Pittsburg flat despair",11,1,3.1,30.1907054009979,0,0,11,0,0,11,12.9,10.4363636363636,0.0132890738813736,30.1907054009979,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WSPFD01",2020,486,2020-08-18,"Courtenay and Erin",0,1,8,14,7,2,0,0,"Stand has lots of j-shaped trees; Many trees have measurements to the base in the notes",11,1,3.1,30.1907054009979,0,1,11,0,0,11,15.2,11.4384615384615,0.0193921956295525,30.1907054009979,11,11,2,1,0,0.290747794353651,0,1,0,0.0331227769181884,0.0331227769181884,0,0,0,0.0909090909090909,0.0909090909090909,0,0,0,0.00301116153801713,0.00301116153801713,0,0
"WSPFD01",2023,486,2023-07-03,"EC, VM",0,1,16,4,5,3,0,0,"tag on upslope side very unhealthy-looking site",11,1,2.9,26.4207942166902,0,1,11,0,0,11,16.2,11.06875,0.0266602853745541,26.4207942166902,11,11,3,1,0,0.433227018227027,0,1,0,0.0378489757650167,0.0378489757650167,0,0,0,0.0909090909090909,0.0909090909090909,0,0,0,0.00344081597863788,0.00344081597863788,0,0
"WURX",2018,25,2018-06-23,NA,NA,NA,2,0,NA,NA,NA,0,NA,11,1,8.4,221.670777637296,0,2,11,0,0,11,19.5,13.8090909090909,0.00377079081632653,221.670777637296,NA,NA,NA,NA,NA,NA,0,2,0,0.0090223890641664,0.0090223890641664,0,0,0,0.181818181818182,0.181818181818182,0,0,0,0.000820217187651491,0.000820217187651491,0,0
"WURX",2023,25,2023-06-28,"EC CP",0,0,0,2,0,1,1,2,"right below rock field",1,1,NA,NA,2,NA,1,0,0,1,21.2,NA,NA,221.670777637296,11,11,5,NA,NA,0.712523921671231,2.71252392167123,NA,0.0090223890641664,NA,NA,0.0090223890641664,0.0122367230835881,0.181818181818182,NA,NA,0.181818181818182,0.246593083788294,0.000820217187651491,NA,NA,0.000820217187651491,0.00111242937123529
"WUTH",2018,80,2018-06-27,NA,NA,NA,12,8,NA,NA,NA,0,NA,11,1,5,78.5398163397448,0,2,11,0,0,11,13.8,17.4909090909091,0.01732504,78.5398163397448,NA,NA,NA,NA,NA,NA,0,2,0,0.0254647908947033,0.0254647908947033,0,0,0,0.181818181818182,0.181818181818182,0,0,0,0.00231498099042757,0.00231498099042757,0,0
"WUTH",2023,80,2023-07-11,"HL VM",0,0,22,9,0,0,2,0,NA,1,1,NA,NA,0,NA,1,0,0,1,14.3,NA,NA,78.5398163397448,11,11,5,NA,NA,0.712523921671231,0.712523921671231,NA,0,NA,NA,0,0.00907213633641591,0,NA,NA,0,0.0647749019701119,0,NA,NA,0,0.000824739666946901
"WYQSZ",2018,422,2018-07-23,NA,0,0,0,0,NA,NA,NA,0,NA,11,1,3.8,45.3645979178366,0,0,11,0,0,11,32,21.4,0.0404103878116343,45.3645979178366,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WYQSZ",2020,422,2020-07-23,"Gavin, Courtenay",1,0,10,0,0,0,1,1,"Moved tag to upslope side since it was visible from the trail",11,1,4.4,60.8212337734984,1,2,11,0,1,10,32.5,23.6090909090909,0.0349148243801653,60.8212337734984,11,11,2,1,0,0.290747794353651,1,3,0.0164416263524685,0.032883252704937,0.0493248790574056,0.0164416263524685,0.0164416263524685,0.0909090909090909,0.181818181818182,0.272727272727273,1,0.0909090909090909,0.00149469330476987,0.00298938660953973,0.0044840799143096,0.0164416263524685,0.00149469330476987
"WZNO",2018,23,2018-06-23,NA,NA,NA,2,2,NA,NA,NA,0,NA,11,1,3.6,40.7150407905237,0,0,11,0,0,11,20.3,18.7363636363636,0.0303863425925926,40.7150407905237,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WZNO",2023,23,2023-06-28,"EC CP",0,0,5,1,4,0,5,1,"Steep, many fresh down dead",1,1,NA,NA,1,NA,1,0,0,1,21,NA,NA,40.7150407905237,11,11,5,NA,NA,0.712523921671231,1.71252392167123,NA,0.0245609480080085,NA,NA,0.0245609480080085,0.042061211002638,0.0909090909090909,NA,NA,0.0909090909090909,0.155683992879203,0.0022328134552735,NA,NA,0.0022328134552735,0.00382374645478527
"WZXQ",2018,145,2018-07-02,NA,NA,NA,3,0,NA,NA,NA,0,"Site on edge of ravine",10,1,6.32,125.482750406745,0,0,10,0,0,10,12.5,18.705,0.0101505480391764,125.482750406745,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
